city_name,h3_id,hex_geom,buildings_in_hex,buildings_with_access,access_pct
San Francisco,8a2830952cdffff,"POLYGON((-122.407819483379 37.7267356169336, -122.407180605099 37.7272418765305, -122.407387294571 37.7279124606634, -122.408232869227 37.7280767813998, -122.408871743164 37.7275705194106, -122.408665046788 37.7268999390773, -122.407819483379 37.7267356169336))",33,0,0
San Francisco,8a2830953b9ffff,"POLYGON((-122.446920276353 37.7349574249813, -122.446281699733 37.7354638160302, -122.446488605209 37.7361341985242, -122.447334094197 37.7362981861644, -122.447972666456 37.7357917927273, -122.447765754087 37.7351214140383, -122.446920276353 37.7349574249813))",41,0,0
San Francisco,8a2830952a17fff,"POLYGON((-122.424335218386 37.726161812375, -122.423696492314 37.7266681350956, -122.423903265002 37.7273386579159, -122.424748770662 37.7275028542135, -122.425387492384 37.7269965291022, -122.425180712797 37.7263260100841, -122.424335218386 37.726161812375))",47,0,0
San Francisco,8a283087612ffff,"POLYGON((-122.445816833035 37.8009033604159, -122.445177841193 37.8014096233507, -122.445384872344 37.8020796209959, -122.446230902239 37.8022433519079, -122.446869889715 37.8017370865896, -122.446662851662 37.8010670927428, -122.445816833035 37.8009033604159))",34,0,0
San Francisco,8a283095816ffff,"POLYGON((-122.49568086702 37.753854380447, -122.495042614188 37.754360918913, -122.495249806 37.7550309985752, -122.496095257523 37.7551945359604, -122.49673350597 37.7546879951119, -122.49652630728 37.7540179192609, -122.49568086702 37.753854380447))",15,0,0
San Francisco,8a28309560dffff,"POLYGON((-122.41386897326 37.7102588537475, -122.413230250591 37.7107651668672, -122.413436938232 37.71143582424, -122.414282355441 37.7116001646909, -122.414921073765 37.7110938491783, -122.414714379225 37.7104231956077, -122.41386897326 37.7102588537475))",47,0,0
San Francisco,8a28309556a7fff,"POLYGON((-122.457034986039 37.7110775977977, -122.45639664715 37.7115840713115, -122.456603556735 37.7122545546336, -122.457448812096 37.7124185606329, -122.458087146621 37.7119120847301, -122.45788023015 37.7112416052171, -122.457034986039 37.7110775977977))",38,0,0
San Francisco,8a28309514effff,"POLYGON((-122.455634842142 37.7297148108574, -122.454996376254 37.7302212443847, -122.455203315769 37.7308916235554, -122.45604872806 37.7310555653919, -122.456687189583 37.7305491294768, -122.456480243179 37.7298787541131, -122.455634842142 37.7297148108574))",32,0,0
San Francisco,8a2830952c0ffff,"POLYGON((-122.409115983886 37.7232050313791, -122.408477138956 37.7237113024553, -122.408683828036 37.7243819022903, -122.40952936895 37.724546227249, -122.410168209537 37.7240399537804, -122.409961513553 37.7233693577455, -122.409115983886 37.7232050313791))",14,0,0
San Francisco,8a2830821b1ffff,"POLYGON((-122.401392382887 37.7368339128018, -122.400753384739 37.7373401293102, -122.400960061435 37.738010679145, -122.401805743186 37.738175008674, -122.402444736993 37.7376687897735, -122.40223805339 37.7369982437362, -122.401392382887 37.7368339128018))",9,0,0
San Francisco,8a2830951627fff,"POLYGON((-122.461759582143 37.7315326132446, -122.461121160313 37.7320390663384, -122.461328134691 37.7327094107691, -122.462173537787 37.7328732982983, -122.462811955249 37.7323668428174, -122.462604973983 37.7316965021945, -122.461759582143 37.7315326132446))",22,0,0
San Francisco,8a2830874b6ffff,"POLYGON((-122.483607011281 37.786796261163, -122.482968447094 37.7873026926096, -122.483175643014 37.7879726253012, -122.484021410008 37.7881361227404, -122.484659969813 37.7876296889127, -122.484452767006 37.786959760027, -122.483607011281 37.786796261163))",8,0,0
San Francisco,8a283095e78ffff,"POLYGON((-122.460117980219 37.754530697528, -122.459479402368 37.7550371014508, -122.459686414152 37.7557073168246, -122.460532010677 37.7558711244702, -122.461170584158 37.7553647181618, -122.460963565484 37.7546945065934, -122.460117980219 37.754530697528))",37,0,0
San Francisco,8a2830821ca7fff,"POLYGON((-122.381282824144 37.736076554096, -122.380643649744 37.7365826963461, -122.380850222138 37.7372533293133, -122.381695975847 37.7374178162361, -122.382335145915 37.7369116715919, -122.382128566607 37.7362410424191, -122.381282824144 37.736076554096))",7,0,0
San Francisco,8a2830953067fff,"POLYGON((-122.444572815408 37.737653350182, -122.443934201079 37.7381597273811, -122.444141099937 37.7388301032055, -122.444986620018 37.7389940980263, -122.445625229987 37.7384877184389, -122.445418324235 37.737817346419, -122.444572815408 37.737653350182))",47,0,0
San Francisco,8a283095c6cffff,"POLYGON((-122.487691244913 37.746008045053, -122.487052968138 37.7465145682665, -122.487260103584 37.7471847255827, -122.488105522686 37.7473483558749, -122.488743795081 37.7468418302776, -122.488536652754 37.7461716767721, -122.487691244913 37.746008045053))",42,0,0
San Francisco,8a283082184ffff,"POLYGON((-122.399287703872 37.7351640974656, -122.398648697043 37.7356703091893, -122.398855359665 37.736340877096, -122.399701036024 37.7365052294817, -122.400340038513 37.7359990153656, -122.400133368983 37.7353284512562, -122.399287703872 37.7351640974656))",38,0,0
San Francisco,8a283082d15ffff,"POLYGON((-122.444843389685 37.7591324108884, -122.444204645861 37.7596387488508, -122.444411588844 37.7603089970166, -122.445257282548 37.7604729034177, -122.44589602201 37.7599665630687, -122.44568907213 37.7592963187052, -122.444843389685 37.7591324108884))",31,0,0
San Francisco,8a2830942407fff,"POLYGON((-122.477751447087 37.7138348726754, -122.477113278074 37.7143414186373, -122.477320298785 37.7150118044018, -122.478165495389 37.7151756403922, -122.478803660029 37.7146690920433, -122.478596632438 37.713998710091, -122.477751447087 37.7138348726754))",4,0,0
San Francisco,8a283095b81ffff,"POLYGON((-122.494718572452 37.7713072154117, -122.494080203747 37.771813717598, -122.494287425446 37.7724836980884, -122.495133022733 37.7726471725833, -122.495771387052 37.7721406680158, -122.495564158471 37.7714706913346, -122.494718572452 37.7713072154117))",17,0,0
San Francisco,8a28309516dffff,"POLYGON((-122.461086145189 37.7370739519918, -122.460447683269 37.7375803922119, -122.46065466524 37.7382507066561, -122.461500116019 37.7384145770729, -122.462138573571 37.737908134466, -122.461931584711 37.737237823829, -122.461086145189 37.7370739519918))",17,0,0
San Francisco,8a2830951c47fff,"POLYGON((-122.460570330615 37.7199574680055, -122.459931969107 37.7204639382302, -122.460138914387 37.7211343554511, -122.460984228062 37.7212982986386, -122.461622585204 37.7207918260259, -122.461415633037 37.7201214126138, -122.460570330615 37.7199574680055))",54,0,0
San Francisco,8a283095566ffff,"POLYGON((-122.465073428978 37.7113764543411, -122.464435160719 37.7118829574098, -122.464642111896 37.7125534074206, -122.465487338216 37.7127173505525, -122.466125602108 37.7122108450956, -122.465918644047 37.7115403988951, -122.465073428978 37.7113764543411))",9,0,0
San Francisco,8a28309517b7fff,"POLYGON((-122.456687189583 37.7305491294768, -122.45604872806 37.7310555653919, -122.456255674604 37.7317259355213, -122.457101089559 37.7318898659285, -122.457739546716 37.7313834276258, -122.457532593284 37.7307130613035, -122.456687189583 37.7305491294768))",22,0,0
San Francisco,8a283095e11ffff,"POLYGON((-122.465054082201 37.7447747965543, -122.464415608778 37.7452812372541, -122.464622626321 37.7459514907563, -122.465468124175 37.7461152997517, -122.466106593228 37.745608856666, -122.465899568797 37.7449386069709, -122.465054082201 37.7447747965543))",24,0,0
San Francisco,8a2830958707fff,"POLYGON((-122.487590053053 37.7611091940961, -122.486951682637 37.7616156886858, -122.487158847659 37.7622857573687, -122.48800438998 37.7624493276528, -122.488642756014 37.7619428306804, -122.488435584109 37.7612727658066, -122.487590053053 37.7611091940961))",38,0,0
San Francisco,8a283095c047fff,"POLYGON((-122.493054491105 37.735074593975, -122.492416329844 37.7355811576672, -122.492623470849 37.7362513583074, -122.493468779991 37.7364149914429, -122.49410693687 37.7359084253666, -122.493899788988 37.735238228539, -122.493054491105 37.735074593975))",33,0,0
San Francisco,8a283082cda7fff,"POLYGON((-122.406221986172 37.7421848261197, -122.405582998615 37.7426910507531, -122.405789710624 37.743361550161, -122.406635417098 37.7435258211377, -122.407274400311 37.743019594113, -122.407067681395 37.7423490985028, -122.406221986172 37.7421848261197))",3,0,0
San Francisco,8a2830820b4ffff,"POLYGON((-122.38134116864 37.7285221791126, -122.380702041178 37.7290283357606, -122.380908598871 37.729699012982, -122.381754290938 37.7298635297604, -122.382393414068 37.7293573707178, -122.382186849463 37.7286866972915, -122.38134116864 37.7285221791126))",16,0,0
San Francisco,8a283095316ffff,"POLYGON((-122.445436213414 37.7352998169602, -122.444797621317 37.7358062018009, -122.4450045199 37.7364765880998, -122.445850017473 37.7366405857532, -122.446488605209 37.7361341985242, -122.446281699733 37.7354638160302, -122.445436213414 37.7352998169602))",29,0,0
San Francisco,8a28308016b7fff,"POLYGON((-122.362924915953 37.8081463433679, -122.362285133148 37.8086522801473, -122.362491754832 37.809322559391, -122.363338166253 37.809486898071, -122.363977944728 37.8089809589012, -122.363771316114 37.8083106834418, -122.362924915953 37.8081463433679))",2,0,0
San Francisco,8a2830953a0ffff,"POLYGON((-122.451993113174 37.7359412521119, -122.451354576234 37.7364476603511, -122.451561509556 37.7371180171504, -122.452406986708 37.7372819619049, -122.453045519284 37.7367755512781, -122.452838579071 37.7361051982846, -122.451993113174 37.7359412521119))",34,0,0
San Francisco,8a2830953857fff,"POLYGON((-122.445678880168 37.7309350272159, -122.445040317058 37.7314414211257, -122.445247208196 37.7321118321733, -122.446092669338 37.7322758455058, -122.446731228088 37.7317694492073, -122.446524330057 37.7310990419651, -122.445678880168 37.7309350272159))",37,0,0
San Francisco,8a2830953b07fff,"POLYGON((-122.450751549925 37.7319190085079, -122.45011302649 37.7324254196069, -122.450319945473 37.733095804962, -122.451165394783 37.7332597754122, -122.451803913855 37.7327533619252, -122.451596987981 37.732082980376, -122.450751549925 37.7319190085079))",42,0,0
San Francisco,8a283095112ffff,"POLYGON((-122.465642115486 37.7209410284905, -122.465003793669 37.7214475158845, -122.465210766775 37.7221179074086, -122.466056068582 37.7222818077293, -122.466694386031 37.7217753179477, -122.466487406041 37.7211049302331, -122.465642115486 37.7209410284905))",29,0,0
San Francisco,8a283095655ffff,"POLYGON((-122.406692356804 37.7076024632391, -122.406053585854 37.7081087543598, -122.406260231564 37.7087794554528, -122.407105655127 37.7089438616238, -122.407744421736 37.7084375681094, -122.407537769124 37.7077668708176, -122.406692356804 37.7076024632391))",31,0,0
San Francisco,8a2830952367fff,"POLYGON((-122.426628220069 37.7310195433136, -122.425989484817 37.7315258655599, -122.426196278871 37.7321963507996, -122.427041815075 37.7323605099908, -122.427680545975 37.7318541853543, -122.427473745023 37.7311837039167, -122.426628220069 37.7310195433136))",8,0,0
San Francisco,8a28309594d7fff,"POLYGON((-122.504243648643 37.7712586374731, -122.503605366247 37.7717651754245, -122.503812636407 37.7724351187477, -122.504658195843 37.7725985203089, -122.505296473849 37.7720919799771, -122.50508919681 37.7714220404647, -122.504243648643 37.7712586374731))",37,0,0
San Francisco,8a2830952b2ffff,"POLYGON((-122.427115150574 37.72228908297, -122.426476473313 37.7227954233662, -122.426683252498 37.7234659580834, -122.427528715842 37.7236301486013, -122.428167388752 37.7231238058143, -122.42796060267 37.7224532749002, -122.427115150574 37.72228908297))",52,0,0
San Francisco,8a283095309ffff,"POLYGON((-122.436720088818 37.740541783651, -122.436081385993 37.7410481259688, -122.436288250511 37.7417185155724, -122.437133824751 37.7418825590553, -122.437772523218 37.7413762143489, -122.437565651804 37.7407058285482, -122.436720088818 37.740541783651))",11,0,0
San Francisco,8a2830953897fff,"POLYGON((-122.438690304538 37.7314699087554, -122.438051675173 37.7319762754428, -122.438258531705 37.7326467107485, -122.439104024498 37.7328107755626, -122.439742649506 37.732304406486, -122.439535786079 37.7316339749844, -122.438690304538 37.7314699087554))",39,0,0
San Francisco,8a283082d11ffff,"POLYGON((-122.441253715922 37.7578064375623, -122.440614947893 37.7583127645334, -122.44082186991 37.7589830345972, -122.441667566853 37.7591469738879, -122.442306330522 37.7586406445297, -122.442099401608 37.7579703782679, -122.441253715922 37.7578064375623))",22,0,0
San Francisco,8a28309524c7fff,"POLYGON((-122.405226185715 37.7337965433504, -122.404587240727 37.734302779972, -122.404793930978 37.7349733326878, -122.405639573123 37.7351376449835, -122.406278513768 37.7346314059699, -122.406071816611 37.7339608570526, -122.405226185715 37.7337965433504))",13,0,0
San Francisco,8a28308214affff,"POLYGON((-122.379306780535 37.7451488609352, -122.378667532611 37.7456549786917, -122.378874112918 37.746325565936, -122.379719948066 37.7464900316306, -122.380359191658 37.7459839114807, -122.380152604435 37.7453133280295, -122.379306780535 37.7451488609352))",11,0,0
San Francisco,8a283082ba27fff,"POLYGON((-122.430210808023 37.7915817401774, -122.42957173285 37.7920879620317, -122.42977866571 37.7927580759722, -122.430624680649 37.7929219642615, -122.431263751463 37.7924157400215, -122.431056811698 37.7917456298779, -122.430210808023 37.7915817401774))",35,0,0
San Francisco,8a28354718affff,"POLYGON((-123.003682817031 37.6976091939729, -123.003049530851 37.698117708724, -123.003259179536 37.69878609785, -123.004102121107 37.6989459683272, -123.004735402683 37.6984374512363, -123.004525747293 37.6977690660081, -123.003682817031 37.6976091939729))",1,0,0
San Francisco,8a28308256d7fff,"POLYGON((-122.385982722107 37.7306860063954, -122.385343623095 37.7311921764561, -122.385550208814 37.7318628227865, -122.386395900457 37.7320272952607, -122.387034995136 37.7315211228061, -122.386828402505 37.7308504802713, -122.385982722107 37.7306860063954))",44,0,0
San Francisco,8a283094272ffff,"POLYGON((-122.486410280564 37.7161432688215, -122.485772175502 37.716649842893, -122.485979244944 37.7173201810589, -122.486824426326 37.7174839413398, -122.48746252701 37.7169773648822, -122.48725545069 37.7163070305298, -122.486410280564 37.7161432688215))",3,0,0
San Francisco,8a2830953147fff,"POLYGON((-122.443952126415 37.7356421927177, -122.443313518843 37.7361485713495, -122.443520410532 37.7368189614529, -122.444365916688 37.7369829691201, -122.4450045199 37.7364765880998, -122.444797621317 37.7358062018009, -122.443952126415 37.7356421927177))",18,0,0
San Francisco,8a283082e92ffff,"POLYGON((-122.397256290616 37.7517893070843, -122.39661716335 37.7522954799387, -122.396823848627 37.7529659578319, -122.39766966808 37.7531302590754, -122.398308791005 37.7526240838296, -122.398102098818 37.7519536097317, -122.397256290616 37.7517893070843))",10,0,0
San Francisco,8a2830959537fff,"POLYGON((-122.504293038057 37.7637092818446, -122.503654802472 37.7642158341181, -122.503862057828 37.7648858217947, -122.504707555647 37.7650492533863, -122.505345786842 37.7645426987319, -122.505138524608 37.7638727148668, -122.504293038057 37.7637092818446))",18,0,0
San Francisco,8a2830951477fff,"POLYGON((-122.456497861966 37.7273611583168, -122.455859418306 37.7278675994726, -122.456066357541 37.7285379891108, -122.456911747324 37.7287019337859, -122.457550186619 37.7281954902422, -122.457343240496 37.7275251044113, -122.456497861966 37.7273611583168))",28,0,0
San Francisco,8a283095396ffff,"POLYGON((-122.448457760647 37.7270621654648, -122.447819246355 37.7275685770315, -122.448026143971 37.7282389999763, -122.448871562771 37.7284030075483, -122.449510072702 37.7278965935929, -122.449303168194 37.7272261744542, -122.448457760647 37.7270621654648))",1,0,0
San Francisco,8a283082101ffff,"POLYGON((-122.39118655952 37.7424151503804, -122.390547435251 37.7429213180096, -122.390754070871 37.7435918749014, -122.391599837672 37.7437562603687, -122.392238957603 37.7432500903469, -122.392032315072 37.7425795372504, -122.39118655952 37.7424151503804))",6,0,0
San Francisco,8a283087655ffff,"POLYGON((-122.43709524581 37.8061445185541, -122.436456143099 37.8066507387715, -122.436663140143 37.8073207396123, -122.437509246803 37.8074845164393, -122.438148345151 37.8069782938379, -122.437941341202 37.8063082967936, -122.43709524581 37.8061445185541))",2,0,0
San Francisco,8a2830952317fff,"POLYGON((-122.42112302044 37.7312112455377, -122.420484234436 37.7317175467478, -122.420691000757 37.7323880524298, -122.421536559982 37.7325522531005, -122.422175341637 37.7320459494996, -122.421968568415 37.7313754476189, -122.42112302044 37.7312112455377))",6,0,0
San Francisco,8a283095ea5ffff,"POLYGON((-122.479219988559 37.7468884156431, -122.478581629938 37.7473949054819, -122.478788723944 37.7480650908965, -122.479634183455 37.7482287826631, -122.480272537699 37.7477222904398, -122.48006543681 37.7470521088344, -122.479219988559 37.7468884156431))",15,0,0
San Francisco,8a283095c0e7fff,"POLYGON((-122.490087531478 37.7357604160308, -122.489449339231 37.7362669673405, -122.489656466478 37.736937175605, -122.490501792852 37.7371008287478, -122.491139980718 37.7365942750539, -122.490932846591 37.7359240706014, -122.490087531478 37.7357604160308))",14,0,0
San Francisco,8a2830821d87fff,"POLYGON((-122.3806631145 37.7340646252053, -122.380023946889 37.7345707688999, -122.380230512119 37.7352414161393, -122.381076251875 37.7354059158897, -122.381715415154 37.7348997698009, -122.38150884301 37.734229126356, -122.3806631145 37.7340646252053))",3,0,0
San Francisco,8a283080e757fff,"POLYGON((-122.370611050154 37.8279109419196, -122.369971214744 37.8284168700871, -122.370177915102 37.8290870022711, -122.371024457799 37.8292512025039, -122.371664288874 37.8287452719481, -122.371457581586 37.8280751435477, -122.370611050154 37.8279109419196))",4,0,0
San Francisco,8a28308742b7fff,"POLYGON((-122.471248349757 37.7982640959225, -122.470609603534 37.7987704593923, -122.470816759265 37.7994403728447, -122.471662668111 37.7996039190247, -122.472301409955 37.7990975531735, -122.472094247332 37.7984276435239, -122.471248349757 37.7982640959225))",11,0,0
San Francisco,8a283080e057fff,"POLYGON((-122.373829741921 37.8228648662315, -122.373189966552 37.8233708161813, -122.373396673346 37.8240409656797, -122.374243162437 37.8242051614439, -122.37488293347 37.8236992091058, -122.374676219748 37.8230290633919, -122.373829741921 37.8228648662315))",4,0,0
San Francisco,8a283080e1affff,"POLYGON((-122.369617073407 37.8195272897001, -122.368977280699 37.820033230095, -122.369183959285 37.8207034158223, -122.370030437509 37.8208676573707, -122.370670225882 37.8203617145869, -122.370463540367 37.8196915326438, -122.369617073407 37.8195272897001))",1,0,0
San Francisco,8a283080e087fff,"POLYGON((-122.368317697989 37.8230556406155, -122.36767787186 37.8235615693764, -122.367884550814 37.8242317392844, -122.368731062827 37.8243959766479, -122.369370884623 37.8238900454982, -122.369164198739 37.8232198793739, -122.368317697989 37.8230556406155))",3,0,0
San Francisco,8a283095d547fff,"POLYGON((-122.507598750914 37.7435594220455, -122.506960668886 37.7440660243312, -122.507167900916 37.7447361177991, -122.508013221847 37.7448996051672, -122.508651299485 37.7443930004993, -122.508444060582 37.7437229108455, -122.507598750914 37.7435594220455))",3,0,0
San Francisco,8a283082e747fff,"POLYGON((-122.39330643123 37.7699309370746, -122.392667156889 37.7704370608779, -122.392873858035 37.771107447206, -122.393719840438 37.7712717059379, -122.394359110439 37.7707655797441, -122.394152402377 37.7700951972089, -122.39330643123 37.7699309370746))",1,0,0
San Francisco,8a283082098ffff,"POLYGON((-122.366984093098 37.7232058838611, -122.366344869223 37.7237119964178, -122.366551342944 37.7243827610522, -122.367397047458 37.7245474093368, -122.368036267008 37.724041294384, -122.36782978637 37.7233705335429, -122.366984093098 37.7232058838611))",3,0,0
San Francisco,8a2830820987fff,"POLYGON((-122.365931928941 37.7223704528866, -122.365292700742 37.7228765630469, -122.365499167424 37.723547336709, -122.366344869223 37.7237119964178, -122.366984093098 37.7232058838611, -122.366777619499 37.7225351139921, -122.365931928941 37.7223704528866))",2,0,0
San Francisco,8a283082102ffff,"POLYGON((-122.393103879166 37.7408966273546, -122.392464781478 37.7414028050526, -122.392671423882 37.7420733633902, -122.393517170886 37.742237740234, -122.394156264237 37.7417315601434, -122.393949614922 37.7410610056016, -122.393103879166 37.7408966273546))",3,0,0
San Francisco,8a2830876807fff,"POLYGON((-122.447544565884 37.7961982270136, -122.446905618559 37.7967045053333, -122.447112649158 37.7973745240244, -122.447958633982 37.7975382605968, -122.44859757694 37.7970319798934, -122.448390539441 37.7963619650014, -122.447544565884 37.7961982270136))",4,0,0
San Francisco,8a28309427b7fff,"POLYGON((-122.480477000826 37.7175143811482, -122.479838833825 37.7180209304683, -122.480045875753 37.7186912838848, -122.480891091561 37.7188550841691, -122.481529254187 37.7183485324626, -122.48132220538 37.7176781828583, -122.480477000826 37.7175143811482))",2,0,0
San Francisco,8a2830828c07fff,"POLYGON((-122.410695301097 37.7670039639083, -122.410056201274 37.7675101587009, -122.410262985493 37.7681804942455, -122.411108876443 37.7683446312013, -122.411747971918 37.7678384340195, -122.411541180791 37.767168102271, -122.410695301097 37.7670039639083))",4,0,0
San Francisco,8a28309523a7fff,"POLYGON((-122.419638677894 37.7315533346491, -122.418999876424 37.7320596296426, -122.419206635844 37.7327301391256, -122.420052203635 37.7328943498142, -122.420691000757 37.7323880524298, -122.420484234436 37.7317175467478, -122.419638677894 37.7315533346491))",1,0,0
San Francisco,8a28308201a7fff,"POLYGON((-122.36333519486 37.72943161971, -122.362695899939 37.7299377068339, -122.36290236735 37.7306084490803, -122.363748136602 37.7307731004109, -122.3643874272 37.730267010891, -122.36418095287 37.7295962724366, -122.36333519486 37.72943161971))",1,0,0
San Francisco,8a283087438ffff,"POLYGON((-122.473164535159 37.796744985396, -122.472525815569 37.7972513589241, -122.472732978049 37.7979212738339, -122.473578867012 37.7980848114123, -122.474217582224 37.7975784355028, -122.474010412852 37.7969085243962, -122.473164535159 37.796744985396))",1,0,0
San Francisco,8a283095d7a7fff,"POLYGON((-122.508411343315 37.7487565785718, -122.507773236726 37.7492631742013, -122.507980483256 37.7499332338474, -122.508825843249 37.7500966940504, -122.509463945448 37.7495900960393, -122.509256692044 37.7489200402068, -122.508411343315 37.7487565785718))",1,0,0
San Francisco,8a283095b71ffff,"POLYGON((-122.488491142232 37.7845910156603, -122.487852635687 37.7850974695684, -122.488059852121 37.7857673960963, -122.488905581986 37.7859308649091, -122.489544084147 37.7854244086201, -122.489336860827 37.7847544858991, -122.488491142232 37.7845910156603))",32,0,0
San Francisco,8a2830956707fff,"POLYGON((-122.410900674865 37.7109427600124, -122.410261921282 37.7114490607072, -122.410468595121 37.7121197256835, -122.411314029444 37.7122840861634, -122.411952778683 37.7117777830754, -122.411746097943 37.7111071219007, -122.410900674865 37.7109427600124))",42,0,0
San Francisco,8a283095ecf7fff,"POLYGON((-122.457444613799 37.7433001811449, -122.456806080817 37.7438065960689, -122.457013056601 37.7444768881284, -122.457858572257 37.744640761458, -122.458497100872 37.7441343441474, -122.458290118198 37.7434640558939, -122.457444613799 37.7433001811449))",43,0,0
San Francisco,8a2830821867fff,"POLYGON((-122.398667723557 37.7331523637583, -122.398028723507 37.7336585769224, -122.398235378964 37.7343291591023, -122.399081041379 37.7344935243207, -122.399720037088 37.733987308764, -122.399513374724 37.7333167303815, -122.398667723557 37.7331523637583))",50,0,0
San Francisco,8a283095b847fff,"POLYGON((-122.498739237872 37.7714545592308, -122.498100904565 37.7719610762017, -122.498308147057 37.7726310400147, -122.499153729737 37.772794483047, -122.499792058656 37.7722879636952, -122.499584809284 37.7716180036921, -122.498739237872 37.7714545592308))",29,0,0
San Francisco,8a283095891ffff,"POLYGON((-122.493194724901 37.7458130471499, -122.492556498995 37.7463195913328, -122.492763662108 37.7469897281659, -122.493609058006 37.7471533170046, -122.494247279529 37.7466467704384, -122.494040109537 37.7459766374168, -122.493194724901 37.7458130471499))",41,0,0
San Francisco,8a283095855ffff,"POLYGON((-122.483379337984 37.7577744428534, -122.482740950047 37.7582809279109, -122.482948086951 37.7589510328083, -122.483793618677 37.7591146488395, -122.484432002234 37.7586081613987, -122.484224858446 37.7579380603101, -122.483379337984 37.7577744428534))",47,0,0
San Francisco,8a283095bcd7fff,"POLYGON((-122.483467703995 37.7760609113482, -122.482829204523 37.7765673624494, -122.483036378326 37.777237359095, -122.483882058487 37.7774009008324, -122.484520553578 37.7768944473493, -122.484313372889 37.7762244545106, -122.483467703995 37.7760609113482))",39,0,0
San Francisco,8a283095c147fff,"POLYGON((-122.492864085439 37.7318871729934, -122.492225942021 37.7323937419128, -122.492433075705 37.7330639620688, -122.493278359686 37.7332276094925, -122.493916498723 37.7327210381888, -122.493709358161 37.7320508218456, -122.492864085439 37.7318871729934))",21,0,0
San Francisco,8a2830821d47fff,"POLYGON((-122.387654787357 37.7335330218703, -122.387015685893 37.734039192883, -122.387222285814 37.7347098159097, -122.388067994111 37.7348742641281, -122.38870709124 37.7343680907218, -122.388500484407 37.7336974714908, -122.387654787357 37.7335330218703))",34,0,0
San Francisco,8a283095e49ffff,"POLYGON((-122.451455053615 37.7522219501746, -122.450816411841 37.7527283259201, -122.451023374818 37.7533985889, -122.451868986463 37.7535624723302, -122.452507623871 37.7530560941981, -122.452300654001 37.7523858350223, -122.451455053615 37.7522219501746))",35,0,0
San Francisco,8a283095bb5ffff,"POLYGON((-122.505487318956 37.7752782287443, -122.504849023102 37.7757847638183, -122.50505630762 37.7764546785222, -122.505901894871 37.7766180543415, -122.506540186334 37.7761115168875, -122.506332894938 37.7754416059942, -122.505487318956 37.7752782287443))",48,0,0
San Francisco,8a2830950557fff,"POLYGON((-122.430758478338 37.7160624049456, -122.430119872111 37.7165687706417, -122.430326657521 37.7172393277106, -122.431172056053 37.7174035152791, -122.431810657927 37.716897147192, -122.431603865622 37.7162265939274, -122.430758478338 37.7160624049456))",39,0,0
San Francisco,8a2830955607fff,"POLYGON((-122.460002097031 37.7103926370188, -122.459363789089 37.7108991229228, -122.459570712446 37.7115695986264, -122.46041595063 37.7117335846164, -122.461054254207 37.7112270963236, -122.460847323965 37.7105566244296, -122.460002097031 37.7103926370188))",45,0,0
San Francisco,8a2830956207fff,"POLYGON((-122.421477556456 37.7117376732518, -122.420838893202 37.7122440121811, -122.421045622634 37.7129146310538, -122.421891022218 37.7130789071939, -122.422529681123 37.7125725658724, -122.422322944793 37.711901950803, -122.421477556456 37.7117376732518))",5,0,0
San Francisco,8a283082daaffff,"POLYGON((-122.450349177071 37.7589391638139, -122.449710484063 37.7594455228106, -122.449917454768 37.7601157505196, -122.450763125375 37.7602796154287, -122.451401814018 37.7597732540459, -122.451194836419 37.7591030301402, -122.450349177071 37.7589391638139))",23,0,0
San Francisco,8a283095c31ffff,"POLYGON((-122.496211857402 37.7375760267113, -122.495573709289 37.7380825975552, -122.495780871368 37.7387527710513, -122.496626188438 37.7389163698907, -122.497264332168 37.7384097966632, -122.497057163211 37.73773962698, -122.496211857402 37.7375760267113))",46,0,0
San Francisco,8a2830951c27fff,"POLYGON((-122.457413624977 37.7174542711533, -122.456775250374 37.7179607342128, -122.456982174572 37.7186311785488, -122.457827480262 37.7187951560167, -122.458465850501 37.7182886905686, -122.458258919415 37.7176182500412, -122.457413624977 37.7174542711533))",47,0,0
San Francisco,8a283082d9a7fff,"POLYGON((-122.441739498006 37.7490781095119, -122.441100787977 37.7495844546814, -122.441307695103 37.750254774302, -122.442153319155 37.7504187449502, -122.442792024824 37.749912397393, -122.442585110801 37.7492420815753, -122.441739498006 37.7490781095119))",40,0,0
San Francisco,8a283095e777fff,"POLYGON((-122.4650018388 37.7523262100884, -122.464363318532 37.7528326364591, -122.464570350845 37.7535028456591, -122.465415910315 37.7536666246821, -122.466054426212 37.753160195926, -122.46584738701 37.7524899905323, -122.4650018388 37.7523262100884))",39,0,0
San Francisco,8a283095a937fff,"POLYGON((-122.468780804241 37.7568386394478, -122.468142290342 37.7573450715367, -122.468349350921 37.7580152392937, -122.469194932288 37.7581789711554, -122.469833441815 37.7576725366817, -122.469626374347 37.7570023727312, -122.468780804241 37.7568386394478))",40,0,0
San Francisco,8a2830958b87fff,"POLYGON((-122.497595572285 37.7523347450319, -122.496957346069 37.7528412935062, -122.497164544611 37.7535113745992, -122.498009976249 37.7536749034063, -122.498648198079 37.7531683525496, -122.498440992659 37.7524982752682, -122.497595572285 37.7523347450319))",40,0,0
San Francisco,8a2830950c07fff,"POLYGON((-122.43186530479 37.7093428595461, -122.431226749772 37.7098492419248, -122.431433527477 37.7105198341689, -122.432278867095 37.7106840402292, -122.432917417761 37.7101776554591, -122.432710633161 37.7095070670202, -122.43186530479 37.7093428595461))",39,0,0
